id,type,platform,hurricane,days_from_landfall,source,author,created_date,text,vader_neg,vader_neu,vader_pos,vader_compound,vader_label,roberta_neg,roberta_neu,roberta_pos,roberta_truncated,roberta_label
phi_deb_July31_2_c090,comment,facebook,Debby,-5,phillips,Denis Phillips,2024-07-31,Thoughts on flights coming from the UK?,0.0,1.0,0.0,0.0,neutral,0.025733765,0.9522087,0.022057552,False,NEUTRAL
phi_deb_July31_2_c091,comment,facebook,Debby,-5,phillips,Denis Phillips,2024-07-31,Supposed to be heading to Sarasota tomorrow and come back on Sunday. Live in Savannah. Will this potentially cause travel issues on Sunday?,0.0,1.0,0.0,0.0,neutral,0.32174382,0.664153,0.014103219,False,NEUTRAL
phi_deb_July31_2_c092,comment,facebook,Debby,-5,phillips,Denis Phillips,2024-07-31,"If there is a Hi ,it will keep it East right Denis?",0.0,1.0,0.0,0.0,neutral,0.028809626,0.91832703,0.052863408,False,NEUTRAL
phi_deb_July31_2_c093,comment,facebook,Debby,-5,phillips,Denis Phillips,2024-07-31,What's the chances of it effecting us flying to mco from the UK on sunday?,0.0,0.886,0.114,0.2023,positive,0.07791951,0.90880615,0.013274298,False,NEUTRAL
phi_deb_July31_2_c094,comment,facebook,Debby,-5,phillips,Denis Phillips,2024-07-31,Having an outdoor wedding in Clearwater on Saturday. Should we expect heavy rain?,0.0,1.0,0.0,0.0,neutral,0.03531796,0.9157,0.048982054,False,NEUTRAL
phi_deb_July31_2_c095,comment,facebook,Debby,-5,phillips,Denis Phillips,2024-07-31,"- yikes! Outdoor wedding during summer in FL?
It storms every day here, scattered but still.. chances are high it could storm and blow away anything set up outdoors.
As stated, it’ll be safe most likely but it’ll be a complete washout on the weekend. Unless it completely goes east to NE.",0.0,0.887,0.113,0.7463,positive,0.75023663,0.23193432,0.017829077,False,NEG
phi_deb_July31_2_c096,comment,facebook,Debby,-5,phillips,Denis Phillips,2024-07-31,10am - No. 3 pm or later---- most likely! And that is without a tropical system,0.0,1.0,0.0,0.0,neutral,0.0837117,0.82376003,0.09252824,False,NEUTRAL
phi_deb_July31_2_c097,comment,facebook,Debby,-5,phillips,Denis Phillips,2024-07-31,The ceremony is in the evening.,0.0,1.0,0.0,0.0,neutral,0.008644131,0.9276487,0.063707076,False,NEUTRAL
phi_deb_July31_2_c098,comment,facebook,Debby,-5,phillips,Denis Phillips,2024-07-31,thanks!,0.0,0.0,1.0,0.4926,positive,0.00944084,0.071280144,0.919279,False,POS
phi_deb_July31_2_c099,comment,facebook,Debby,-5,phillips,Denis Phillips,2024-07-31,"Denis Phillips we’re scheduled to fly back from Nassau into Orlando Sunday early afternoon. In your opinion, will weather prevent this?",0.0,0.948,0.052,0.0258,neutral,0.15284748,0.83691806,0.010234467,False,NEUTRAL
phi_deb_July31_2_c100,comment,facebook,Debby,-5,phillips,Denis Phillips,2024-07-31,Will this affect my east coast skydiving trip on Sunday?,0.0,1.0,0.0,0.0,neutral,0.14469728,0.83282244,0.02248035,False,NEUTRAL
phi_deb_July31_2_c101,comment,facebook,Debby,-5,phillips,Denis Phillips,2024-07-31,Good Luck,0.0,0.0,1.0,0.7096,positive,0.01143478,0.07948611,0.9090791,False,POS
phi_deb_July31_2_c102,comment,facebook,Debby,-5,phillips,Denis Phillips,2024-07-31,What impacts could it have on us in NC?,0.0,1.0,0.0,0.0,neutral,0.0392155,0.9447705,0.016013974,False,NEUTRAL
phi_deb_July31_2_c103,comment,facebook,Debby,-5,phillips,Denis Phillips,2024-07-31,Keep this in mind for traveling,0.0,1.0,0.0,0.0,neutral,0.021201206,0.72547483,0.25332394,False,NEUTRAL
phi_deb_July31_2_c104,comment,facebook,Debby,-5,phillips,Denis Phillips,2024-07-31,"i know that's what I told you other day
Btw I don't fly the plane so I'm not in control 😂 just saying 😂
It's gonna past us tomm so I think we good for Sat
I expect turbulence on way back",0.064,0.759,0.177,0.8271,positive,0.17900713,0.61102206,0.2099708,False,NEUTRAL
phi_deb_July31_2_c105,comment,facebook,Debby,-5,phillips,Denis Phillips,2024-07-31,"Hello Denis Phillips we are traveling from Canada, Toronto to Fort Lauderdale on Saturday (we arrived at 5:00 pm). Then we spend the night in Fort Lauderdale and on Sunday we have a boat cruise schedule to departure that day to Bahamas, Puerto Rico and San Thomas. It is a 7-day cruise. Do you see any risks of the flight from Toronto to Fort Lauderdale being canceled due to the hurricane? We don't know how to search the approximate time the hurricane will be in Fort Lauderdale...Any advice? Thanks 😊",0.021,0.888,0.091,0.7998,positive,0.015078073,0.9235453,0.06137661,False,NEUTRAL
phi_deb_July31_2_c106,comment,facebook,Debby,-5,phillips,Denis Phillips,2024-07-31,Flying home into SRQ on Friday night - any issues in your opinion?,0.0,1.0,0.0,0.0,neutral,0.132408,0.8514494,0.01614256,False,NEUTRAL
phi_deb_July31_2_c107,comment,facebook,Debby,-5,phillips,Denis Phillips,2024-07-31,Denis Phillips heading on flight from new york to Orlando Saturday morning and a cruise out of Port Canaveral Sunday. Bahamas on Tuesday. How concerned should I be? I am told you are the best one to follow for these predictions!,0.0,0.899,0.101,0.6696,positive,0.044532146,0.52162457,0.43384334,False,NEUTRAL
phi_deb_July31_2_c108,comment,facebook,Debby,-5,phillips,Denis Phillips,2024-07-31,"Denis Phillips When in the weekend is the system expected to brush Florida East coast, ""if it does""? We are going to west plam beach in the weekend and be driving back to Tampa on Sunday Noon. Wondering if the drive back to Tampa is safe on Sunday. Thanks!",0.0,0.885,0.115,0.7263,positive,0.0101578785,0.89971685,0.09012531,False,NEUTRAL
phi_deb_July31_2_c109,comment,facebook,Debby,-5,phillips,Denis Phillips,2024-07-31,"SO...... you're thinking of driving your Family up the east Coast, too ? Wait, u Don't have to answer that 😆",0.0,0.898,0.102,0.3612,positive,0.10875589,0.7779264,0.11331767,False,NEUTRAL
phi_deb_July31_2_c110,comment,facebook,Debby,-5,phillips,Denis Phillips,2024-07-31,"Denis Phillips spending the weekend in St Pete Beach, any concerns?",0.0,1.0,0.0,0.0,neutral,0.2904432,0.69931513,0.010241696,False,NEUTRAL
phi_deb_July31_2_c111,comment,facebook,Debby,-5,phillips,Denis Phillips,2024-07-31,we are too hoping not into gulf!,0.0,0.66,0.34,0.4753,positive,0.56167275,0.39263284,0.045694426,False,NEG
phi_deb_July31_2_c112,comment,facebook,Debby,-5,phillips,Denis Phillips,2024-07-31,Great analysis sir thank you,0.0,0.312,0.688,0.765,positive,0.0069811037,0.022502042,0.97051686,False,POS
phi_deb_July31_2_c113,comment,facebook,Debby,-5,phillips,Denis Phillips,2024-07-31,What does this do to cruises leaving Jacksonville Monday heading to Bahamas?,0.0,1.0,0.0,0.0,neutral,0.040622678,0.9398399,0.019537311,False,NEUTRAL
phi_deb_July31_2_c114,comment,facebook,Debby,-5,phillips,Denis Phillips,2024-07-31,Denis Phillips - what are you thoughts on this heading to Jamaica? I’m scheduled to be there 8/9-8/17. Don’t know if I should cancel. Thank you,0.07,0.842,0.088,0.128,positive,0.11248381,0.7998852,0.087630965,False,NEUTRAL
phi_deb_July31_2_c115,comment,facebook,Debby,-5,phillips,Denis Phillips,2024-07-31,Denis Phillips how is Hilton head SC looking starting Sunday? Going there for a vacation!,0.0,1.0,0.0,0.0,neutral,0.007005774,0.81257945,0.18041472,False,NEUTRAL
phi_deb_July31_2_c116,comment,facebook,Debby,-5,phillips,Denis Phillips,2024-07-31,Denis Phillips leaving Tortola shortly to cruise up to Bahamas. Will we stay ahead of it?,0.0,1.0,0.0,0.0,neutral,0.0136030335,0.95622224,0.030174628,False,NEUTRAL
phi_deb_July31_2_c117,comment,facebook,Debby,-5,phillips,Denis Phillips,2024-07-31,We are headed to Topsail NC…. How bad do you think it might be there and when would it possibly get there?,0.143,0.857,0.0,-0.5423,negative,0.61264086,0.37530315,0.012056023,False,NEG
phi_deb_July31_2_c118,comment,facebook,Debby,-5,phillips,Denis Phillips,2024-07-31,Me too. Aug 4-10…,0.0,1.0,0.0,0.0,neutral,0.021680415,0.8310454,0.14727421,False,NEUTRAL
phi_deb_July31_2_c119,comment,facebook,Debby,-5,phillips,Denis Phillips,2024-07-31,I’m praying it doesn’t come our way,0.0,0.706,0.294,0.3612,positive,0.76987255,0.20786037,0.022267174,False,NEG
phi_deb_July31_2_c120,comment,facebook,Debby,-5,phillips,Denis Phillips,2024-07-31,Me too. I wasn’t aware it was a possibility until today. 😫,0.195,0.805,0.0,-0.4404,negative,0.78695023,0.19047186,0.022577895,False,NEG
phi_deb_July31_2_c121,comment,facebook,Debby,-5,phillips,Denis Phillips,2024-07-31,"Hi Denis. Thanks for all your updates. You're one of only a few weather folks I listen to for storms now. I know you are in the Tampa area, but many of your followers are in other parts of the state (or country!) I'm on the east coast in Martin County. When you say ""to our area"" I assume you mean the Tampa vicinity only and the rest of us need to (not panic but) keep a wary eye?",0.0,0.93,0.07,0.6999,positive,0.0098382775,0.22115754,0.76900417,False,POS
phi_deb_July31_2_c122,comment,facebook,Debby,-5,phillips,Denis Phillips,2024-07-31,"And this, as Denis says, is why 3 or more days out you watch but don’t worry.",0.194,0.806,0.0,-0.5927,negative,0.04319702,0.645337,0.3114659,False,NEUTRAL
phi_deb_July31_2_c123,comment,facebook,Debby,-5,phillips,Denis Phillips,2024-07-31,"I missed the part about the turtle. Can you tell me what that’s about? Appreciate your insights, always, thank you!!!",0.087,0.673,0.24,0.5962,positive,0.024358597,0.16713129,0.8085101,False,POS
phi_deb_July31_2_c124,comment,facebook,Debby,-5,phillips,Denis Phillips,2024-07-31,Heading to Orlando Sunday…should I be worried??,0.299,0.701,0.0,-0.3736,negative,0.03790795,0.9177954,0.044296578,False,NEUTRAL
phi_deb_July31_2_c125,comment,facebook,Debby,-5,phillips,Denis Phillips,2024-07-31,You’re the best! Thanks for keeping us updated and keeping us calm 😂,0.069,0.438,0.493,0.9117,positive,0.0043682773,0.011763397,0.98386836,False,POS
phi_deb_July31_2_c126,comment,facebook,Debby,-5,phillips,Denis Phillips,2024-07-31,What does this mean for us in port st lucie/ fort Pierce area.,0.0,1.0,0.0,0.0,neutral,0.0807528,0.9039423,0.015304909,False,NEUTRAL
phi_deb_July31_2_c127,comment,facebook,Debby,-5,phillips,Denis Phillips,2024-07-31,it means keep paying attention! Nobody knows yet,0.0,1.0,0.0,0.0,neutral,0.02540713,0.6906338,0.2839591,False,NEUTRAL
phi_deb_July31_2_c128,comment,facebook,Debby,-5,phillips,Denis Phillips,2024-07-31,I was planning to arrive to Tampa on Friday to Sunday eve. I need to leave by Sunday evening. Do you anticipate it hitting by Sunday eve?,0.044,0.956,0.0,-0.0516,negative,0.01375667,0.9486935,0.037549824,False,NEUTRAL
phi_deb_July31_2_c129,comment,facebook,Debby,-5,phillips,Denis Phillips,2024-07-31,he keeps saying Sunday/monday. More exact time is hard when it’s still so far away.,0.091,0.909,0.0,-0.1027,negative,0.35545567,0.6192973,0.025246987,False,NEUTRAL
phi_deb_July31_2_c130,comment,facebook,Debby,-5,phillips,Denis Phillips,2024-07-31,Rule #7 is in effect . Will be watching you tonight on DPL @ 7:30,0.0,1.0,0.0,0.0,neutral,0.005179438,0.88670737,0.108113155,False,NEUTRAL
phi_deb_July31_2_c131,comment,facebook,Debby,-5,phillips,Denis Phillips,2024-07-31,"Denis, thanks again for all you do. I love the turtle at #5 🙂",0.0,0.57,0.43,0.8692,positive,0.003420702,0.014079314,0.98249996,False,POS
phi_deb_July31_2_c132,comment,facebook,Debby,-5,phillips,Denis Phillips,2024-07-31,If this goes west what is the risk for surge ?,0.174,0.826,0.0,-0.2732,negative,0.13125393,0.8433409,0.025405182,False,NEUTRAL
phi_deb_July31_2_c133,comment,facebook,Debby,-5,phillips,Denis Phillips,2024-07-31,I know you can’t answer this but I’ll ask anyways 😂 Flying back on Monday am into Tampa. Should we leave Sunday instead??,0.11,0.723,0.167,0.6007,positive,0.049857933,0.8337379,0.116404116,False,NEUTRAL
phi_deb_July31_2_c134,comment,facebook,Debby,-5,phillips,Denis Phillips,2024-07-31,"no I wouldn’t change any plans. If it does come near Tampa, it will just be rain and a breeze possibly.",0.099,0.901,0.0,-0.296,negative,0.06223659,0.7002094,0.23755404,False,NEUTRAL
phi_deb_July31_2_c135,comment,facebook,Debby,-5,phillips,Denis Phillips,2024-07-31,thanks! We are trying to fly back and you know how things go with flights and rain. That breeze on the other hand… lol,0.0,0.786,0.214,0.7177,positive,0.02284619,0.24629757,0.73085624,False,POS
phi_deb_July31_2_c136,comment,facebook,Debby,-5,phillips,Denis Phillips,2024-07-31,This is a very slow moving storm it must be encountering some dry air how fast is this thing moving?,0.0,1.0,0.0,0.0,neutral,0.74059767,0.24261595,0.016786486,False,NEG
phi_deb_July31_2_c137,comment,facebook,Debby,-5,phillips,Denis Phillips,2024-07-31,I’m going to The Abacos all weekend . I will expect a bit of rain . Bringing board games and drinks . 🍹can’t always change your plans 🤷🏻‍♀️,0.0,1.0,0.0,0.0,neutral,0.014201174,0.33721548,0.6485833,False,POS
phi_deb_July31_2_c138,comment,facebook,Debby,-5,phillips,Denis Phillips,2024-07-31,So just rain for around Melbourne or Sebastian?,0.0,1.0,0.0,0.0,neutral,0.08109943,0.8919317,0.026968896,False,NEUTRAL
phi_deb_July31_2_c139,comment,facebook,Debby,-5,phillips,Denis Phillips,2024-07-31,Could be dicey arriving in cape hatteras a week from today with a camper 😳,0.0,1.0,0.0,0.0,neutral,0.19659093,0.7499809,0.05342815,False,NEUTRAL
phi_deb_July31_2_c140,comment,facebook,Debby,-5,phillips,Denis Phillips,2024-07-31,What about st Augustine? How bad do you think it will be here?,0.243,0.757,0.0,-0.594,negative,0.7865313,0.20661432,0.0068543684,False,NEG
phi_deb_July31_2_c141,comment,facebook,Debby,-5,phillips,Denis Phillips,2024-07-31,Could this gain strength while it rides the east coast ? Does this put Ga on the dirty side ? Reminds me of Mathew and I’m just trying to be prepared .,0.073,0.704,0.223,0.7149,positive,0.18784648,0.7772401,0.034913406,False,NEUTRAL
phi_deb_July31_2_c142,comment,facebook,Debby,-5,phillips,Denis Phillips,2024-07-31,"Hey Denis we’re going to Disney Sunday, will we see much rain?",0.0,1.0,0.0,0.0,neutral,0.028299807,0.84059167,0.1311086,False,NEUTRAL
phi_deb_July31_2_c143,comment,facebook,Debby,-5,phillips,Denis Phillips,2024-07-31,"The reality is that it is hard enough to predict path and strength of an organized hurricane this far out, much less predict what is a only disorganized disturbance right now.",0.17,0.742,0.088,-0.25,negative,0.69626373,0.29011005,0.013626234,False,NEG
phi_deb_July31_2_c144,comment,facebook,Debby,-5,phillips,Denis Phillips,2024-07-31,We are flying into Orlando from London on Monday at 6:30p. Hopefully the system will be gone by then.,0.0,0.87,0.13,0.4019,positive,0.008643833,0.56401736,0.42733884,False,NEUTRAL
phi_deb_July31_2_c145,comment,facebook,Debby,-5,phillips,Denis Phillips,2024-07-31,Denis Phillips We are flying from Houston to Orlando Sunday night. I’m nervous. Should we anticipate canceling?,0.116,0.884,0.0,-0.2732,negative,0.63935685,0.34751502,0.0131280925,False,NEG
phi_deb_July31_2_c146,comment,facebook,Debby,-5,phillips,Denis Phillips,2024-07-31,What part of east cost flying out of Baltimore Sunday,0.0,1.0,0.0,0.0,neutral,0.0574898,0.92136973,0.021140413,False,NEUTRAL
phi_deb_July31_2_c147,comment,facebook,Debby,-5,phillips,Denis Phillips,2024-07-31,I think all of Florida will get wet for the weekend..😆,0.0,0.839,0.161,0.3612,positive,0.097084895,0.533517,0.36939806,False,NEUTRAL
phi_deb_July31_2_c148,comment,facebook,Debby,-5,phillips,Denis Phillips,2024-07-31,What about Disney sun mon tues pool days only ? Should I move it to another weekend ?,0.0,1.0,0.0,0.0,neutral,0.025240729,0.92846614,0.046293117,False,NEUTRAL
phi_deb_July31_2_c149,comment,facebook,Debby,-5,phillips,Denis Phillips,2024-07-31,Well I need more rain. I only had 11.5 inches or so this... month....,0.0,0.861,0.139,0.2732,positive,0.5633898,0.3070292,0.12958106,False,NEG
phi_deb_July31_2_c150,comment,facebook,Debby,-5,phillips,Denis Phillips,2024-07-31,I love mowing the lawn every day. It relaxes me :-&,0.093,0.494,0.414,0.7351,positive,0.0051645543,0.012751865,0.98208356,False,POS
phi_deb_July31_2_c151,comment,facebook,Debby,-5,phillips,Denis Phillips,2024-07-31,My son is in the Dominican Republic. Any idea if and when it will hit there? 🙏,0.0,1.0,0.0,0.0,neutral,0.03489067,0.81613505,0.14897431,False,NEUTRAL
phi_deb_July31_2_c152,comment,facebook,Debby,-5,phillips,Denis Phillips,2024-07-31,he's fine,0.0,0.357,0.643,0.2023,positive,0.017006557,0.39500996,0.58798355,False,POS
phi_deb_July31_2_c153,comment,facebook,Debby,-5,phillips,Denis Phillips,2024-07-31,"yes, but any idea on the answer to my questions?",0.0,0.829,0.171,0.2144,positive,0.07607869,0.8634695,0.06045179,False,NEUTRAL
phi_deb_July31_2_c154,comment,facebook,Debby,-5,phillips,Denis Phillips,2024-07-31,it is basically due east of them right now! It will not become anything till it's passed there! He's fine! Lol,0.0,0.776,0.224,0.6679,positive,0.022735626,0.39386475,0.5833996,False,POS
phi_deb_July31_2_c155,comment,facebook,Debby,-5,phillips,Denis Phillips,2024-07-31,"It’s not a matter of if you will get hurt by a turtle, but when.",0.199,0.801,0.0,-0.3043,negative,0.6460345,0.33373368,0.020231834,False,NEG
phi_deb_July31_2_c156,comment,facebook,Debby,-5,phillips,Denis Phillips,2024-07-31,Should be an interesting weekend in Orlando/at Disney 🤷‍♀️,0.0,0.803,0.197,0.4019,positive,0.0015840677,0.027689638,0.9707263,False,POS
phi_deb_July31_2_c157,comment,facebook,Debby,-5,phillips,Denis Phillips,2024-07-31,sometimes it makes for a really nice weekend in the parks!,0.0,0.747,0.253,0.5244,positive,0.0019870808,0.014325701,0.9836872,False,POS
phi_deb_July31_2_c158,comment,facebook,Debby,-5,phillips,Denis Phillips,2024-07-31,Maybe some rain. Meh,0.302,0.698,0.0,-0.0772,negative,0.4559049,0.48229244,0.06180265,False,NEUTRAL
phi_deb_July31_2_c159,comment,facebook,Debby,-5,phillips,Denis Phillips,2024-07-31,not really. Nothing forecasted except our typical afternoon storms.,0.0,1.0,0.0,0.0,neutral,0.18890765,0.76830137,0.042790927,False,NEUTRAL
